0:Met[Zsun],1:Age[Gyr],2:Rp[Rsun],3:Vinf[km/s],4:Mass1_i[MSUN],5:Mass2_i[Msun],6:R1[Rsun],7:R2[Rsun],8:Label,9:Mass1_f[MSUN],10:Mass2_f[MSUN],11:Sigma
0.010,3.162277660,0.34862, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901,-1,  0.505326,  0.000000,1
0.010,3.162277660,0.34862,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.140654,  0.000000,1
0.010,3.162277660,0.34862, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.39370, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.779047,  0.382018,1
0.010,3.162277660,0.39370,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.175370,  0.000000,1
0.010,3.162277660,0.39370,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.178157,  0.000000,1
0.010,3.162277660,0.39370,16000, 0.800000, 0.400000, 0.7638428, 0.3414901, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.39370, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.733812,  0.347199,1
0.010,3.162277660,0.39370,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.167977,  0.000000,1
0.010,3.162277660,0.39370, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.612304,  0.005399,1
0.010,3.162277660,0.39370,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.807000,  0.381243,1
0.010,3.162277660,0.39370, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901,-1,  0.239816,  0.000000,1
0.010,3.162277660,0.44059, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.784912,  0.388931,1
0.010,3.162277660,0.44059,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.174014,  0.000000,1
0.010,3.162277660,0.44059,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.174064,  0.000000,1
0.010,3.162277660,0.44059,16000, 0.800000, 0.400000, 0.7638428, 0.3414901, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.44059, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.756516,  0.373328,1
0.010,3.162277660,0.44059,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.171035,  0.000000,1
0.010,3.162277660,0.44059, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.684420,  0.207377,1
0.010,3.162277660,0.44059,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.805121,  0.386369,1
0.010,3.162277660,0.44059, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901,-1,  0.480722,  0.000000,1
0.010,3.162277660,0.49253, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.789082,  0.394513,1
0.010,3.162277660,0.49253,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.174423,  0.000000,1
0.010,3.162277660,0.49253,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.176708,  0.000000,1
0.010,3.162277660,0.49253,16000, 0.800000, 0.400000, 0.7638428, 0.3414901,-1,  0.283510,  0.000000,1
0.010,3.162277660,0.49253, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.773345,  0.388171,1
0.010,3.162277660,0.49253,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.172124,  0.000000,1
0.010,3.162277660,0.49253, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.731954,  0.328674,1
0.010,3.162277660,0.49253,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.802501,  0.391575,1
0.010,3.162277660,0.49253, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901,-1,  0.623356,  0.000000,1
0.010,3.162277660,0.55530, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.793936,  0.397564,1
0.010,3.162277660,0.55530,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.176538,  0.000000,1
0.010,3.162277660,0.55530,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.176474,  0.000000,1
0.010,3.162277660,0.55530,16000, 0.800000, 0.400000, 0.7638428, 0.3414901,-1,  0.577198,  0.000000,1
0.010,3.162277660,0.55530, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.785831,  0.395836,1
0.010,3.162277660,0.55530,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.165717,  0.000000,1
0.010,3.162277660,0.55530, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.764845,  0.379233,1
0.010,3.162277660,0.55530,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.801169,  0.395168,1
0.010,3.162277660,0.55530, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.715116,  0.254053,1
0.010,3.162277660,0.64496, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.797168,  0.399513,1
0.010,3.162277660,0.64496,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.173613,  0.000000,1
0.010,3.162277660,0.64496,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.174764,  0.000000,1
0.010,3.162277660,0.64496,16000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.732000,  0.271444,1
0.010,3.162277660,0.64496, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.794839,  0.399339,1
0.010,3.162277660,0.64496,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.154373,  0.000000,1
0.010,3.162277660,0.64496, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.787571,  0.396147,1
0.010,3.162277660,0.64496,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799918,  0.398106,1
0.010,3.162277660,0.64496, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.770764,  0.376350,1
0.010,3.162277660,0.71985, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.798794,  0.399905,1
0.010,3.162277660,0.71985,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.169658,  0.000000,1
0.010,3.162277660,0.71985,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.168785,  0.000000,1
0.010,3.162277660,0.71985,16000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.775320,  0.377792,1
0.010,3.162277660,0.71985, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.797974,  0.399840,1
0.010,3.162277660,0.71985,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.801659,  0.397807,1
0.010,3.162277660,0.71985, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.795592,  0.399253,1
0.010,3.162277660,0.71985,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799836,  0.399015,1
0.010,3.162277660,0.71985, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.789811,  0.395467,1
0.010,3.162277660,0.76812, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799401,  0.399997,1
0.010,3.162277660,0.76812,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.162426,  0.000000,1
0.010,3.162277660,0.76812,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.165481,  0.000000,1
0.010,3.162277660,0.76812,16000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.788293,  0.392531,1
0.010,3.162277660,0.76812, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.798928,  0.399965,1
0.010,3.162277660,0.76812,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.800489,  0.399145,1
0.010,3.162277660,0.76812, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.797809,  0.399689,1
0.010,3.162277660,0.76812,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799562,  0.399753,1
0.010,3.162277660,0.76812, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.794983,  0.398393,1
0.010,3.162277660,0.85648, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799843,  0.400000,1
0.010,3.162277660,0.85648,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.162275,  0.000000,1
0.010,3.162277660,0.85648,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.164825,  0.000000,1
0.010,3.162277660,0.85648,16000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.797869,  0.399386,1
0.010,3.162277660,0.85648, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799770,  0.400000,1
0.010,3.162277660,0.85648,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799623,  0.400262,1
0.010,3.162277660,0.85648, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799540,  0.399979,1
0.010,3.162277660,0.85648,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799710,  0.400071,1
0.010,3.162277660,0.85648, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.798936,  0.399820,1
0.010,3.162277660,1.10533, 1000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.800000,  0.400000,1
0.010,3.162277660,1.10533,  100, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799877,  0.400123,1
0.010,3.162277660,1.10533,   10, 0.800000, 0.400000, 0.7638428, 0.3414901, 1,  1.162873,  0.000000,1
0.010,3.162277660,1.10533,16000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.800000,  0.400000,1
0.010,3.162277660,1.10533, 2000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.800000,  0.400000,1
0.010,3.162277660,1.10533,  250, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.799942,  0.400054,1
0.010,3.162277660,1.10533, 4000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.800000,  0.400000,1
0.010,3.162277660,1.10533,  500, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.800000,  0.400000,1
0.010,3.162277660,1.10533, 8000, 0.800000, 0.400000, 0.7638428, 0.3414901, 2,  0.800000,  0.400000,1
0.010,3.162277660,0.00000, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.317080,  0.000000,1
0.010,3.162277660,0.00000,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.501182,1
0.010,3.162277660,0.00000,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.502800,  0.000000,1
0.010,3.162277660,0.00000,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.00000, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  0.497192,1
0.010,3.162277660,0.00000,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.494760,1
0.010,3.162277660,0.00000, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.00000,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.466338,1
0.010,3.162277660,0.00000, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.20354, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.275920,  0.000000,1
0.010,3.162277660,0.20354,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.540653,1
0.010,3.162277660,0.20354,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.542128,  0.000000,1
0.010,3.162277660,0.20354,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.20354, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.327326,  0.327253,1
0.010,3.162277660,0.20354,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.529121,1
0.010,3.162277660,0.20354, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.20354,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.486509,1
0.010,3.162277660,0.20354, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.27221, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.735928,  0.736275,1
0.010,3.162277660,0.27221,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.541622,1
0.010,3.162277660,0.27221,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.543311,1
0.010,3.162277660,0.27221,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.27221, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.503296,  0.502405,1
0.010,3.162277660,0.27221,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.534753,1
0.010,3.162277660,0.27221, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.27221,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.488305,  0.000000,1
0.010,3.162277660,0.27221, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.32879, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.750165,  0.750134,1
0.010,3.162277660,0.32879,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.545869,1
0.010,3.162277660,0.32879,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.547285,1
0.010,3.162277660,0.32879,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.32879, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.607101,  0.607393,1
0.010,3.162277660,0.32879,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.538101,  0.000000,1
0.010,3.162277660,0.32879, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.070680,  0.075123,1
0.010,3.162277660,0.32879,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.510669,  0.000000,1
0.010,3.162277660,0.32879, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.38160, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.762111,  0.762301,1
0.010,3.162277660,0.38160,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.557443,1
0.010,3.162277660,0.38160,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.558319,1
0.010,3.162277660,0.38160,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.38160, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.673373,  0.673874,1
0.010,3.162277660,0.38160,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.553662,  0.000000,1
0.010,3.162277660,0.38160, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.329865,  0.328606,1
0.010,3.162277660,0.38160,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.501514,  0.000000,1
0.010,3.162277660,0.38160, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.43464, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.772612,  0.773755,1
0.010,3.162277660,0.43464,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.568962,1
0.010,3.162277660,0.43464,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.569263,  0.000000,1
0.010,3.162277660,0.43464,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.43464, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.718075,  0.718018,1
0.010,3.162277660,0.43464,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.559069,1
0.010,3.162277660,0.43464, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.514220,  0.511221,1
0.010,3.162277660,0.43464,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.793581,  0.793730,1
0.010,3.162277660,0.43464, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.49134, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.782250,  0.781905,1
0.010,3.162277660,0.49134,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.571595,1
0.010,3.162277660,0.49134,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.573375,  0.000000,1
0.010,3.162277660,0.49134,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.49134, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.748956,  0.749338,1
0.010,3.162277660,0.49134,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.561523,1
0.010,3.162277660,0.49134, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.633137,  0.632440,1
0.010,3.162277660,0.49134,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.796450,  0.795983,1
0.010,3.162277660,0.49134, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.215332,  0.215794,1
0.010,3.162277660,0.55625, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.788164,  0.788479,1
0.010,3.162277660,0.55625,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.575097,1
0.010,3.162277660,0.55625,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.576136,  0.000000,1
0.010,3.162277660,0.55625,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.55625, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.770274,  0.770433,1
0.010,3.162277660,0.55625,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.563144,1
0.010,3.162277660,0.55625, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.707305,  0.708473,1
0.010,3.162277660,0.55625,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.797297,  0.797756,1
0.010,3.162277660,0.55625, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.496738,  0.497381,1
0.010,3.162277660,0.63800, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.793366,  0.793716,1
0.010,3.162277660,0.63800,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.578839,  0.000000,1
0.010,3.162277660,0.63800,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.580239,1
0.010,3.162277660,0.63800,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.368110,  0.365936,1
0.010,3.162277660,0.63800, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.784880,  0.785174,1
0.010,3.162277660,0.63800,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.568722,  0.000000,1
0.010,3.162277660,0.63800, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.756556,  0.756188,1
0.010,3.162277660,0.63800,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.798160,  0.798438,1
0.010,3.162277660,0.63800, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.668934,  0.669285,1
0.010,3.162277660,0.76168, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.797200,  0.797258,1
0.010,3.162277660,0.76168,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.579409,1
0.010,3.162277660,0.76168,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.581134,1
0.010,3.162277660,0.76168,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.691792,  0.691435,1
0.010,3.162277660,0.76168, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.794549,  0.794630,1
0.010,3.162277660,0.76168,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.566230,1
0.010,3.162277660,0.76168, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.785486,  0.786037,1
0.010,3.162277660,0.76168,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.798849,  0.799267,1
0.010,3.162277660,0.76168, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.761110,  0.761631,1
0.010,3.162277660,0.87180, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.798628,  0.798553,1
0.010,3.162277660,0.87180,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.577960,  0.000000,1
0.010,3.162277660,0.87180,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.579142,  0.000000,1
0.010,3.162277660,0.87180,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.764828,  0.765803,1
0.010,3.162277660,0.87180, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.798063,  0.798002,1
0.010,3.162277660,0.87180,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799870,  0.799792,1
0.010,3.162277660,0.87180, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.795259,  0.795168,1
0.010,3.162277660,0.87180,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799513,  0.799389,1
0.010,3.162277660,0.87180, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.786811,  0.786621,1
0.010,3.162277660,0.94612, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799343,  0.799347,1
0.010,3.162277660,0.94612,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.574160,1
0.010,3.162277660,0.94612,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.576958,  0.000000,1
0.010,3.162277660,0.94612,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.785568,  0.785290,1
0.010,3.162277660,0.94612, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799074,  0.799069,1
0.010,3.162277660,0.94612,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799875,  0.799940,1
0.010,3.162277660,0.94612, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.797743,  0.797776,1
0.010,3.162277660,0.94612,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799587,  0.799692,1
0.010,3.162277660,0.94612, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.794418,  0.794546,1
0.010,3.162277660,1.08889, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799850,  0.799842,1
0.010,3.162277660,1.08889,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.564808,  0.000000,1
0.010,3.162277660,1.08889,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  1.567673,  0.000000,1
0.010,3.162277660,1.08889,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.797632,  0.797690,1
0.010,3.162277660,1.08889, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799789,  0.799790,1
0.010,3.162277660,1.08889,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.800029,  0.799937,1
0.010,3.162277660,1.08889, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799496,  0.799519,1
0.010,3.162277660,1.08889,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799901,  0.799874,1
0.010,3.162277660,1.08889, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.798997,  0.798951,1
0.010,3.162277660,1.52769, 1000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.800000,  0.800000,1
0.010,3.162277660,1.52769,  100, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799996,  0.800004,1
0.010,3.162277660,1.52769,   10, 0.800000, 0.800000, 0.7638428, 0.7638428, 1,  0.000000,  1.552000,2
0.010,3.162277660,1.52769,16000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.800000,  0.800000,1
0.010,3.162277660,1.52769, 2000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.800000,  0.800000,1
0.010,3.162277660,1.52769,  250, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.799997,  0.800003,1
0.010,3.162277660,1.52769, 4000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.800000,  0.800000,1
0.010,3.162277660,1.52769,  500, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.800000,  0.800000,1
0.010,3.162277660,1.52769, 8000, 0.800000, 0.800000, 0.7638428, 0.7638428, 2,  0.800000,  0.800000,1
0.010,3.162277660,0.00000, 1000, 1.000000, 0.200000, 0.9892956, 0.1959681, 1,  0.000000,  1.096854,1
0.010,3.162277660,0.00000,  100, 1.000000, 0.200000, 0.9892956, 0.1959681, 1,  1.156584,  0.000000,1
0.010,3.162277660,0.00000,   10, 1.000000, 0.200000, 0.9892956, 0.1959681, 1,  0.000000,  1.156368,1
0.010,3.162277660,0.00000,16000, 1.000000, 0.200000, 0.9892956, 0.1959681, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.00000, 2000, 1.000000, 0.200000, 0.9892956, 0.1959681, 1,  0.000000,  0.716690,1
0.010,3.162277660,0.00000,  250, 1.000000, 0.200000, 0.9892956, 0.1959681, 1,  0.000000,  1.153290,1
0.010,3.162277660,0.00000, 4000, 1.000000, 0.200000, 0.9892956, 0.1959681, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.00000,  500, 1.000000, 0.200000, 0.9892956, 0.1959681, 1,  0.000000,  1.144578,1
0.010,3.162277660,0.00000, 8000, 1.000000, 0.200000, 0.9892956, 0.1959681, 0,  0.000000,  0.000000,1
0.010,3.162277660,0.14776, 1000, 1.000000, 0.200000, 0.9892956, 0.1959681, 1,  1.113779,  0.000000,1
0.010,3.162277660,0.14776,  100, 1.000000, 0.200000, 0.9892956, 0.1959681, 1,  1.164553,  0.000000,1
